"HISTORY","CVP","PCWP","HYPOVOLEMIA","LVEDVOLUME","LVFAILURE","STROKEVOLUME","ERRLOWOUTPUT","HRBP","HREKG","ERRCAUTER","HRSAT","INSUFFANESTH","ANAPHYLAXIS","TPR","EXPCO2","KINKEDTUBE","MINVOL","FIO2","PVSAT","SAO2","PAP","PULMEMBOLUS","SHUNT","INTUBATION","PRESS","DISCONNECT","MINVOLSET","VENTMACH","VENTTUBE","VENTLUNG","VENTALV","ARTCO2","CATECHOL","HR","CO","BP"
"TRUE","LOW","NORMAL","TRUE","HIGH","TRUE","NORMAL","FALSE","HIGH","LOW","TRUE","LOW","TRUE","FALSE","LOW","HIGH","TRUE","NORMAL","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","HIGH","FALSE","HIGH","NORMAL","ZERO","HIGH","HIGH","HIGH","NORMAL","HIGH","NORMAL","NORMAL"
"TRUE","LOW","NORMAL","TRUE","NORMAL","FALSE","NORMAL","TRUE","NORMAL","NORMAL","FALSE","NORMAL","TRUE","FALSE","HIGH","ZERO","FALSE","NORMAL","NORMAL","LOW","NORMAL","LOW","TRUE","HIGH","ONESIDED","HIGH","TRUE","HIGH","ZERO","NORMAL","HIGH","NORMAL","NORMAL","HIGH","NORMAL","NORMAL","LOW"
"TRUE","NORMAL","HIGH","TRUE","NORMAL","TRUE","HIGH","FALSE","HIGH","LOW","TRUE","LOW","FALSE","FALSE","HIGH","LOW","TRUE","NORMAL","LOW","LOW","HIGH","HIGH","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","ZERO","NORMAL","HIGH","LOW","HIGH","HIGH","HIGH","HIGH","HIGH"
"TRUE","HIGH","LOW","TRUE","NORMAL","FALSE","NORMAL","TRUE","LOW","LOW","FALSE","HIGH","TRUE","TRUE","HIGH","ZERO","FALSE","LOW","NORMAL","LOW","NORMAL","NORMAL","FALSE","HIGH","NORMAL","ZERO","FALSE","HIGH","LOW","HIGH","NORMAL","NORMAL","HIGH","NORMAL","HIGH","NORMAL","HIGH"
"TRUE","HIGH","NORMAL","TRUE","NORMAL","TRUE","HIGH","TRUE","LOW","NORMAL","FALSE","NORMAL","FALSE","FALSE","HIGH","LOW","FALSE","HIGH","NORMAL","LOW","LOW","LOW","TRUE","NORMAL","NORMAL","LOW","TRUE","HIGH","NORMAL","NORMAL","HIGH","LOW","HIGH","NORMAL","NORMAL","HIGH","LOW"
"TRUE","NORMAL","LOW","TRUE","NORMAL","FALSE","HIGH","FALSE","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","HIGH","ZERO","TRUE","NORMAL","NORMAL","NORMAL","HIGH","LOW","TRUE","HIGH","NORMAL","LOW","TRUE","HIGH","NORMAL","ZERO","NORMAL","LOW","NORMAL","HIGH","HIGH","LOW","LOW"
"TRUE","HIGH","HIGH","FALSE","LOW","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","HIGH","LOW","LOW","NORMAL","NORMAL","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","LOW","LOW","NORMAL","NORMAL","HIGH","NORMAL","HIGH","HIGH","LOW"
"TRUE","LOW","LOW","FALSE","NORMAL","TRUE","NORMAL","FALSE","HIGH","LOW","FALSE","LOW","TRUE","FALSE","NORMAL","HIGH","TRUE","ZERO","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","HIGH","ZERO","ZERO","HIGH","HIGH","NORMAL","HIGH","LOW","HIGH"
"TRUE","LOW","LOW","FALSE","NORMAL","FALSE","NORMAL","TRUE","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","LOW","HIGH","FALSE","LOW","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","NORMAL","ZERO","ZERO","HIGH","HIGH","NORMAL","HIGH","NORMAL","NORMAL"
"TRUE","NORMAL","NORMAL","TRUE","HIGH","TRUE","LOW","FALSE","NORMAL","NORMAL","FALSE","LOW","TRUE","FALSE","NORMAL","LOW","TRUE","NORMAL","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","NORMAL","FALSE","LOW","NORMAL","LOW","ZERO","HIGH","HIGH","NORMAL","HIGH","LOW","NORMAL"
"TRUE","HIGH","NORMAL","FALSE","LOW","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","LOW","FALSE","FALSE","LOW","NORMAL","TRUE","NORMAL","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","HIGH","LOW","NORMAL","NORMAL","HIGH","HIGH","HIGH","NORMAL","LOW"
"TRUE","HIGH","NORMAL","TRUE","HIGH","FALSE","HIGH","FALSE","HIGH","HIGH","TRUE","HIGH","TRUE","FALSE","NORMAL","NORMAL","TRUE","ZERO","NORMAL","LOW","NORMAL","LOW","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","NORMAL","LOW","NORMAL","HIGH","HIGH","NORMAL","HIGH","HIGH","NORMAL"
"TRUE","NORMAL","NORMAL","TRUE","LOW","TRUE","NORMAL","FALSE","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","LOW","ZERO","TRUE","ZERO","NORMAL","LOW","NORMAL","NORMAL","TRUE","HIGH","NORMAL","NORMAL","FALSE","LOW","ZERO","LOW","NORMAL","HIGH","HIGH","NORMAL","NORMAL","LOW","NORMAL"
"TRUE","LOW","NORMAL","TRUE","NORMAL","FALSE","LOW","TRUE","HIGH","NORMAL","FALSE","NORMAL","TRUE","FALSE","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","NORMAL","LOW","TRUE","NORMAL","NORMAL","LOW","TRUE","HIGH","NORMAL","ZERO","LOW","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"TRUE","LOW","NORMAL","TRUE","LOW","TRUE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","LOW","LOW","TRUE","NORMAL","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","NORMAL","ZERO","NORMAL","ZERO","HIGH","HIGH","HIGH","NORMAL","LOW"
"TRUE","NORMAL","NORMAL","TRUE","NORMAL","FALSE","LOW","TRUE","HIGH","LOW","FALSE","NORMAL","TRUE","FALSE","NORMAL","ZERO","FALSE","ZERO","NORMAL","NORMAL","NORMAL","NORMAL","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","HIGH","LOW","HIGH","ZERO","HIGH","NORMAL","HIGH","LOW","LOW"
"TRUE","HIGH","NORMAL","TRUE","LOW","TRUE","NORMAL","FALSE","HIGH","LOW","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","LOW","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","LOW","NORMAL","LOW","ZERO","LOW","HIGH","HIGH","LOW","LOW"
"TRUE","LOW","NORMAL","TRUE","LOW","TRUE","NORMAL","FALSE","HIGH","LOW","FALSE","LOW","TRUE","FALSE","HIGH","ZERO","TRUE","ZERO","NORMAL","HIGH","HIGH","NORMAL","TRUE","NORMAL","NORMAL","HIGH","TRUE","LOW","NORMAL","ZERO","LOW","HIGH","NORMAL","HIGH","HIGH","LOW","NORMAL"
"TRUE","NORMAL","LOW","FALSE","HIGH","TRUE","NORMAL","FALSE","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","HIGH","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","HIGH","TRUE","NORMAL","ESOPHAGEAL","ZERO","TRUE","LOW","LOW","NORMAL","ZERO","HIGH","HIGH","NORMAL","HIGH","NORMAL","HIGH"
"TRUE","HIGH","HIGH","FALSE","LOW","TRUE","HIGH","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","HIGH","NORMAL","TRUE","HIGH","NORMAL","LOW","NORMAL","NORMAL","TRUE","HIGH","NORMAL","LOW","FALSE","HIGH","ZERO","ZERO","LOW","ZERO","HIGH","HIGH","HIGH","NORMAL","LOW"
"TRUE","HIGH","LOW","TRUE","HIGH","FALSE","LOW","TRUE","HIGH","NORMAL","TRUE","NORMAL","TRUE","FALSE","LOW","NORMAL","TRUE","HIGH","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","NORMAL","FALSE","HIGH","ZERO","ZERO","NORMAL","NORMAL","HIGH","NORMAL","HIGH","HIGH","HIGH"
"TRUE","HIGH","NORMAL","FALSE","LOW","TRUE","LOW","FALSE","LOW","NORMAL","FALSE","NORMAL","FALSE","FALSE","HIGH","ZERO","FALSE","NORMAL","NORMAL","LOW","NORMAL","NORMAL","TRUE","NORMAL","NORMAL","NORMAL","TRUE","HIGH","ZERO","HIGH","HIGH","HIGH","LOW","NORMAL","HIGH","NORMAL","HIGH"
"TRUE","NORMAL","NORMAL","TRUE","HIGH","FALSE","NORMAL","TRUE","LOW","LOW","TRUE","LOW","TRUE","FALSE","HIGH","NORMAL","FALSE","NORMAL","NORMAL","LOW","HIGH","LOW","TRUE","NORMAL","NORMAL","HIGH","TRUE","HIGH","HIGH","HIGH","HIGH","HIGH","HIGH","HIGH","NORMAL","NORMAL","HIGH"
"TRUE","HIGH","HIGH","TRUE","HIGH","FALSE","NORMAL","TRUE","HIGH","HIGH","FALSE","HIGH","TRUE","FALSE","HIGH","HIGH","FALSE","NORMAL","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","ZERO","TRUE","HIGH","NORMAL","NORMAL","LOW","NORMAL","LOW","HIGH","HIGH","LOW","HIGH"
"TRUE","NORMAL","LOW","TRUE","NORMAL","TRUE","HIGH","FALSE","LOW","LOW","FALSE","NORMAL","FALSE","FALSE","LOW","NORMAL","FALSE","LOW","NORMAL","HIGH","LOW","NORMAL","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","ZERO","LOW","HIGH","NORMAL","HIGH","HIGH","HIGH","HIGH","NORMAL"
"TRUE","HIGH","NORMAL","TRUE","HIGH","TRUE","NORMAL","TRUE","NORMAL","NORMAL","FALSE","NORMAL","TRUE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","NORMAL","LOW","LOW","LOW","HIGH","NORMAL","HIGH","HIGH","NORMAL"
"TRUE","NORMAL","NORMAL","TRUE","HIGH","TRUE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","TRUE","FALSE","HIGH","HIGH","FALSE","HIGH","NORMAL","LOW","NORMAL","NORMAL","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","NORMAL","ZERO","ZERO","ZERO","HIGH","NORMAL","HIGH","NORMAL","LOW"
"TRUE","LOW","LOW","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","HIGH","NORMAL","TRUE","LOW","NORMAL","LOW","LOW","HIGH","TRUE","NORMAL","ESOPHAGEAL","ZERO","TRUE","LOW","LOW","ZERO","NORMAL","ZERO","HIGH","NORMAL","HIGH","NORMAL","HIGH"
"TRUE","LOW","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","NORMAL","TRUE","FALSE","HIGH","HIGH","FALSE","NORMAL","NORMAL","LOW","NORMAL","LOW","TRUE","HIGH","NORMAL","ZERO","FALSE","LOW","ZERO","ZERO","HIGH","LOW","HIGH","NORMAL","HIGH","NORMAL","NORMAL"
"TRUE","LOW","HIGH","TRUE","NORMAL","FALSE","NORMAL","FALSE","NORMAL","NORMAL","FALSE","HIGH","FALSE","FALSE","LOW","NORMAL","TRUE","ZERO","LOW","HIGH","HIGH","NORMAL","TRUE","NORMAL","NORMAL","NORMAL","TRUE","LOW","HIGH","LOW","ZERO","ZERO","HIGH","NORMAL","NORMAL","NORMAL","LOW"
"TRUE","LOW","HIGH","TRUE","NORMAL","FALSE","NORMAL","FALSE","LOW","HIGH","FALSE","NORMAL","TRUE","FALSE","HIGH","NORMAL","TRUE","LOW","NORMAL","HIGH","LOW","NORMAL","TRUE","HIGH","NORMAL","LOW","TRUE","HIGH","LOW","LOW","NORMAL","ZERO","HIGH","HIGH","NORMAL","LOW","LOW"
"TRUE","HIGH","LOW","TRUE","HIGH","FALSE","NORMAL","FALSE","NORMAL","HIGH","FALSE","HIGH","TRUE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","HIGH","LOW","HIGH","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","ZERO","ZERO","LOW","LOW","NORMAL","HIGH","NORMAL","NORMAL","HIGH"
"TRUE","HIGH","HIGH","TRUE","NORMAL","TRUE","HIGH","FALSE","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","LOW","NORMAL","TRUE","LOW","NORMAL","LOW","NORMAL","HIGH","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","NORMAL","LOW","NORMAL","HIGH","HIGH","HIGH","HIGH","HIGH","HIGH"
"TRUE","NORMAL","LOW","TRUE","NORMAL","FALSE","NORMAL","TRUE","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","HIGH","ZERO","TRUE","ZERO","LOW","LOW","LOW","NORMAL","TRUE","HIGH","NORMAL","NORMAL","FALSE","LOW","HIGH","LOW","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH","LOW"
"TRUE","NORMAL","NORMAL","TRUE","LOW","TRUE","NORMAL","FALSE","LOW","NORMAL","FALSE","HIGH","TRUE","FALSE","LOW","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","TRUE","HIGH","NORMAL","HIGH","TRUE","HIGH","NORMAL","HIGH","NORMAL","HIGH","NORMAL","NORMAL","NORMAL","LOW","HIGH"
"TRUE","HIGH","LOW","TRUE","LOW","TRUE","LOW","FALSE","HIGH","NORMAL","FALSE","LOW","FALSE","TRUE","HIGH","LOW","TRUE","ZERO","NORMAL","NORMAL","HIGH","HIGH","FALSE","HIGH","NORMAL","NORMAL","FALSE","HIGH","HIGH","NORMAL","LOW","NORMAL","LOW","NORMAL","HIGH","LOW","HIGH"
"TRUE","LOW","LOW","TRUE","LOW","FALSE","LOW","FALSE","LOW","NORMAL","TRUE","LOW","FALSE","FALSE","LOW","LOW","FALSE","NORMAL","NORMAL","HIGH","LOW","NORMAL","TRUE","NORMAL","NORMAL","NORMAL","TRUE","HIGH","ZERO","HIGH","HIGH","ZERO","HIGH","HIGH","NORMAL","HIGH","NORMAL"
"TRUE","LOW","NORMAL","FALSE","NORMAL","TRUE","LOW","FALSE","HIGH","LOW","FALSE","LOW","TRUE","FALSE","LOW","ZERO","FALSE","HIGH","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","LOW","FALSE","HIGH","ZERO","LOW","NORMAL","HIGH","HIGH","NORMAL","HIGH","HIGH","NORMAL"
"TRUE","LOW","LOW","TRUE","NORMAL","FALSE","LOW","FALSE","LOW","NORMAL","FALSE","HIGH","FALSE","FALSE","LOW","LOW","TRUE","LOW","NORMAL","LOW","HIGH","HIGH","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","NORMAL","HIGH","LOW","ZERO","HIGH","NORMAL","NORMAL","NORMAL","NORMAL"
"FALSE","HIGH","LOW","TRUE","NORMAL","FALSE","NORMAL","FALSE","HIGH","LOW","TRUE","LOW","TRUE","FALSE","LOW","HIGH","FALSE","HIGH","LOW","NORMAL","LOW","LOW","TRUE","HIGH","NORMAL","HIGH","FALSE","HIGH","ZERO","LOW","LOW","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"TRUE","HIGH","HIGH","TRUE","NORMAL","FALSE","NORMAL","TRUE","LOW","HIGH","FALSE","NORMAL","TRUE","FALSE","LOW","LOW","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","TRUE","HIGH","NORMAL","HIGH","FALSE","LOW","HIGH","LOW","HIGH","HIGH","LOW","NORMAL","NORMAL","NORMAL","LOW"
"TRUE","LOW","HIGH","FALSE","LOW","TRUE","NORMAL","FALSE","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","HIGH","LOW","FALSE","NORMAL","NORMAL","HIGH","HIGH","HIGH","TRUE","HIGH","NORMAL","LOW","TRUE","NORMAL","HIGH","HIGH","HIGH","ZERO","HIGH","NORMAL","HIGH","HIGH","HIGH"
"TRUE","HIGH","LOW","TRUE","LOW","FALSE","NORMAL","TRUE","HIGH","LOW","FALSE","LOW","FALSE","FALSE","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","NORMAL","LOW","TRUE","HIGH","NORMAL","NORMAL","LOW","ZERO","HIGH","NORMAL","HIGH","HIGH","NORMAL"
"TRUE","HIGH","NORMAL","TRUE","NORMAL","FALSE","NORMAL","TRUE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","TRUE","HIGH","NORMAL","LOW","LOW","LOW","TRUE","HIGH","ESOPHAGEAL","HIGH","FALSE","LOW","NORMAL","NORMAL","ZERO","NORMAL","HIGH","NORMAL","HIGH","NORMAL","NORMAL"
"TRUE","LOW","LOW","TRUE","LOW","TRUE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","LOW","HIGH","FALSE","LOW","NORMAL","LOW","HIGH","HIGH","TRUE","HIGH","ESOPHAGEAL","LOW","TRUE","HIGH","ZERO","LOW","ZERO","NORMAL","HIGH","HIGH","LOW","LOW","LOW"
"TRUE","NORMAL","LOW","FALSE","LOW","FALSE","HIGH","TRUE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","HIGH","LOW","FALSE","NORMAL","LOW","LOW","NORMAL","NORMAL","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","ZERO","NORMAL","NORMAL","LOW","HIGH","NORMAL","HIGH","HIGH","LOW"
"TRUE","NORMAL","HIGH","TRUE","HIGH","FALSE","HIGH","FALSE","HIGH","NORMAL","FALSE","NORMAL","TRUE","FALSE","NORMAL","NORMAL","FALSE","HIGH","NORMAL","LOW","LOW","LOW","TRUE","NORMAL","ONESIDED","LOW","TRUE","HIGH","NORMAL","HIGH","LOW","ZERO","HIGH","HIGH","HIGH","NORMAL","NORMAL"
"TRUE","HIGH","NORMAL","TRUE","NORMAL","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","NORMAL","LOW","FALSE","LOW","LOW","HIGH","HIGH","HIGH","TRUE","NORMAL","NORMAL","ZERO","TRUE","LOW","HIGH","LOW","LOW","HIGH","HIGH","NORMAL","HIGH","LOW","HIGH"
"TRUE","NORMAL","HIGH","FALSE","NORMAL","FALSE","LOW","FALSE","LOW","HIGH","TRUE","HIGH","TRUE","FALSE","LOW","HIGH","TRUE","ZERO","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","NORMAL","FALSE","LOW","LOW","LOW","LOW","ZERO","HIGH","HIGH","NORMAL","NORMAL","HIGH"
"TRUE","NORMAL","HIGH","TRUE","NORMAL","TRUE","NORMAL","TRUE","NORMAL","LOW","FALSE","HIGH","TRUE","FALSE","HIGH","HIGH","TRUE","LOW","NORMAL","LOW","NORMAL","NORMAL","TRUE","HIGH","ONESIDED","LOW","FALSE","HIGH","NORMAL","ZERO","HIGH","NORMAL","HIGH","NORMAL","HIGH","LOW","LOW"
"TRUE","LOW","HIGH","TRUE","NORMAL","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","NORMAL","NORMAL","NORMAL","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","LOW","LOW","NORMAL","HIGH","LOW","HIGH","HIGH","NORMAL","LOW"
"TRUE","HIGH","NORMAL","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","NORMAL","FALSE","TRUE","LOW","LOW","FALSE","ZERO","NORMAL","HIGH","LOW","LOW","FALSE","HIGH","NORMAL","LOW","FALSE","HIGH","NORMAL","LOW","ZERO","ZERO","HIGH","NORMAL","HIGH","NORMAL","HIGH"
"TRUE","LOW","NORMAL","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","HIGH","ZERO","TRUE","HIGH","NORMAL","HIGH","LOW","LOW","TRUE","HIGH","NORMAL","NORMAL","FALSE","LOW","HIGH","HIGH","NORMAL","HIGH","LOW","HIGH","HIGH","HIGH","LOW"
"FALSE","LOW","NORMAL","FALSE","HIGH","TRUE","LOW","FALSE","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","LOW","LOW","TRUE","NORMAL","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","NORMAL","NORMAL","NORMAL","HIGH","HIGH","HIGH","HIGH","HIGH","NORMAL"
"TRUE","NORMAL","LOW","FALSE","LOW","FALSE","LOW","FALSE","HIGH","LOW","FALSE","LOW","TRUE","FALSE","HIGH","HIGH","FALSE","HIGH","NORMAL","NORMAL","NORMAL","NORMAL","TRUE","HIGH","NORMAL","LOW","TRUE","HIGH","LOW","LOW","ZERO","HIGH","HIGH","NORMAL","HIGH","HIGH","LOW"
"TRUE","LOW","LOW","TRUE","NORMAL","TRUE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","HIGH","LOW","TRUE","NORMAL","NORMAL","LOW","HIGH","NORMAL","TRUE","HIGH","NORMAL","NORMAL","TRUE","LOW","HIGH","NORMAL","ZERO","NORMAL","HIGH","HIGH","HIGH","NORMAL","HIGH"
"TRUE","LOW","LOW","FALSE","NORMAL","TRUE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","HIGH","ZERO","TRUE","HIGH","NORMAL","HIGH","LOW","HIGH","TRUE","HIGH","NORMAL","NORMAL","FALSE","HIGH","HIGH","HIGH","LOW","NORMAL","LOW","NORMAL","HIGH","NORMAL","LOW"
"TRUE","LOW","LOW","TRUE","LOW","FALSE","LOW","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","LOW","HIGH","TRUE","LOW","NORMAL","LOW","LOW","NORMAL","TRUE","NORMAL","NORMAL","LOW","TRUE","NORMAL","LOW","ZERO","HIGH","NORMAL","NORMAL","HIGH","HIGH","LOW","HIGH"
"TRUE","LOW","HIGH","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","HIGH","NORMAL","TRUE","LOW","NORMAL","HIGH","LOW","HIGH","TRUE","HIGH","NORMAL","LOW","FALSE","LOW","NORMAL","LOW","HIGH","HIGH","HIGH","HIGH","HIGH","HIGH","HIGH"
"TRUE","LOW","LOW","TRUE","HIGH","TRUE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","TRUE","FALSE","LOW","LOW","TRUE","LOW","NORMAL","LOW","HIGH","HIGH","TRUE","HIGH","NORMAL","HIGH","TRUE","HIGH","NORMAL","ZERO","NORMAL","NORMAL","HIGH","NORMAL","HIGH","NORMAL","HIGH"
"TRUE","NORMAL","NORMAL","TRUE","LOW","TRUE","NORMAL","FALSE","HIGH","LOW","FALSE","HIGH","FALSE","FALSE","NORMAL","HIGH","TRUE","HIGH","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","NORMAL","FALSE","NORMAL","ZERO","ZERO","HIGH","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"TRUE","LOW","LOW","TRUE","LOW","FALSE","LOW","FALSE","HIGH","LOW","FALSE","LOW","TRUE","FALSE","LOW","NORMAL","TRUE","NORMAL","NORMAL","NORMAL","HIGH","HIGH","TRUE","HIGH","NORMAL","HIGH","FALSE","HIGH","ZERO","LOW","ZERO","HIGH","HIGH","NORMAL","HIGH","HIGH","HIGH"
"TRUE","HIGH","LOW","TRUE","NORMAL","TRUE","NORMAL","TRUE","HIGH","LOW","FALSE","NORMAL","TRUE","FALSE","LOW","HIGH","FALSE","NORMAL","NORMAL","NORMAL","HIGH","LOW","TRUE","NORMAL","NORMAL","LOW","TRUE","HIGH","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","HIGH","LOW","HIGH"
"TRUE","NORMAL","HIGH","TRUE","NORMAL","TRUE","NORMAL","TRUE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","HIGH","NORMAL","FALSE","HIGH","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","HIGH","LOW","LOW","ZERO","HIGH","NORMAL","HIGH","LOW","NORMAL"
"TRUE","NORMAL","HIGH","TRUE","LOW","TRUE","HIGH","FALSE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","LOW","ZERO","TRUE","HIGH","NORMAL","NORMAL","LOW","NORMAL","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","NORMAL","ZERO","ZERO","ZERO","HIGH","NORMAL","HIGH","HIGH","LOW"
"TRUE","HIGH","NORMAL","TRUE","NORMAL","TRUE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","HIGH","LOW","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","ZERO","LOW","HIGH","ZERO","HIGH","NORMAL","HIGH","NORMAL","HIGH"
"TRUE","LOW","HIGH","TRUE","LOW","TRUE","NORMAL","TRUE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","NORMAL","HIGH","TRUE","NORMAL","NORMAL","ZERO","TRUE","LOW","ZERO","NORMAL","ZERO","ZERO","HIGH","NORMAL","HIGH","LOW","NORMAL"
"TRUE","HIGH","HIGH","TRUE","LOW","TRUE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","NORMAL","ZERO","FALSE","ZERO","NORMAL","LOW","NORMAL","HIGH","TRUE","HIGH","NORMAL","NORMAL","TRUE","LOW","NORMAL","NORMAL","HIGH","LOW","HIGH","HIGH","HIGH","NORMAL","HIGH"
"FALSE","NORMAL","NORMAL","TRUE","LOW","TRUE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","LOW","LOW","FALSE","HIGH","NORMAL","LOW","NORMAL","HIGH","TRUE","HIGH","NORMAL","HIGH","FALSE","HIGH","HIGH","ZERO","HIGH","NORMAL","NORMAL","NORMAL","HIGH","NORMAL","LOW"
"TRUE","NORMAL","NORMAL","TRUE","LOW","FALSE","HIGH","TRUE","LOW","NORMAL","FALSE","NORMAL","FALSE","FALSE","LOW","LOW","TRUE","NORMAL","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","NORMAL","ZERO","TRUE","NORMAL","NORMAL","HIGH","NORMAL","LOW","LOW","HIGH","NORMAL","LOW","NORMAL"
"TRUE","NORMAL","NORMAL","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","HIGH","NORMAL","FALSE","LOW","NORMAL","NORMAL","LOW","HIGH","TRUE","HIGH","ESOPHAGEAL","LOW","FALSE","HIGH","LOW","LOW","HIGH","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"TRUE","LOW","HIGH","TRUE","HIGH","FALSE","NORMAL","TRUE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","HIGH","LOW","TRUE","NORMAL","NORMAL","LOW","HIGH","LOW","TRUE","HIGH","NORMAL","HIGH","TRUE","HIGH","LOW","LOW","ZERO","NORMAL","HIGH","HIGH","HIGH","HIGH","LOW"
