"GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Rural","True","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Prole","Adventurous","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Million","Many"
"False","Senior","Prole","Normal","Older","None","EggShell","None","FamilySedan","Excellent","TwentyThou","False","Expert","True","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","One"
"False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","False","Thousand","Fair","True","Thousand","Zero"
"False","Senior","Prole","Normal","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","HundredThou","TenThou","True","HundredThou","Poor","False","Thousand","Many"
"False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Senior","UpperMiddle","Cautious","Current","None","EggShell","None","Luxury","Excellent","FiftyThou","True","Normal","True","Thousand","False","FiftyThou","Secure","True","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"False","Adult","Prole","Adventurous","Older","None","Football","None","FamilySedan","Excellent","FiveThou","False","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","One"
"False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","FiveThou","False","Expert","True","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Secure","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"True","Adolescent","Middle","Normal","Current","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"True","Adolescent","Prole","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","False","Thousand","False","Million","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","One"
"False","Adult","Prole","Adventurous","Older","Moderate","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Many"
"True","Adolescent","UpperMiddle","Adventurous","Current","Mild","EggShell","Mild","SportsCar","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"False","Senior","Prole","Normal","Older","Mild","EggShell","Mild","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","One"
"False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","TwentyThou","Secure","False","TenThou","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"False","Senior","Prole","Cautious","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","True","Thousand","False","TenThou","City","True","TenThou","Thousand","False","Thousand","Good","False","Thousand","Many"
"False","Senior","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","FiveThou","False","SubStandard","False","TenThou","False","TenThou","City","False","TenThou","Thousand","True","Million","Poor","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Rural","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","One"
"False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"False","Adult","Middle","Cautious","Older","None","Tank","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"True","Adolescent","Wealthy","Adventurous","Current","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","UpperMiddle","Cautious","Current","None","Tank","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","UpperMiddle","Adventurous","Current","Mild","EggShell","Mild","SportsCar","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TenThou","City","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Many"
"False","Adult","Middle","Adventurous","Older","Moderate","Football","Moderate","FamilySedan","Normal","FiftyThou","False","Normal","False","TenThou","False","FiveThou","Suburb","False","HundredThou","HundredThou","True","Thousand","Good","False","Thousand","One"
"False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Many"
"False","Adult","Prole","Normal","Current","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"False","Adolescent","UpperMiddle","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"True","Adolescent","UpperMiddle","Adventurous","Older","None","EggShell","None","SportsCar","Excellent","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Adult","Middle","Adventurous","Older","Severe","EggShell","Moderate","FamilySedan","Poor","FiftyThou","False","Normal","False","TenThou","False","FiveThou","Suburb","False","HundredThou","HundredThou","True","Million","Poor","True","Thousand","One"
"False","Adult","Prole","Cautious","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adult","Middle","Normal","Current","Mild","Football","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","False","Thousand","Good","True","Thousand","Many"
"False","Adult","Prole","Normal","Older","Mild","EggShell","Mild","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","One"
"False","Adolescent","Middle","Normal","Older","Severe","EggShell","Severe","SportsCar","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","False","TenThou","TenThou","False","Thousand","Poor","False","Thousand","One"
"False","Senior","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","FiveThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"False","Adult","Prole","Adventurous","Older","Moderate","Football","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"False","Adult","Middle","Adventurous","Older","None","Football","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"False","Senior","Prole","Normal","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","TenThou","True","Thousand","Poor","False","HundredThou","Many"
"False","Adolescent","UpperMiddle","Adventurous","Current","Severe","Football","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Secure","True","HundredThou","Thousand","True","Million","Fair","True","TenThou","Many"
"False","Adult","Prole","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Rural","False","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
